"","ccode","year","atop_lengthmax","atop_lengthavg"
"4370",694,1979,8,8
"4371",694,1980,9,9
"4372",694,1981,10,10
"4373",694,1982,11,11
"4374",694,1983,12,12
"4375",694,1984,13,13
"4376",694,1985,14,14
"4377",694,1986,15,15
"4378",694,1987,16,16
"4379",694,1988,17,17
"4380",694,1989,18,18
"4381",694,1990,19,19
"4382",694,1991,20,20
"4383",694,1992,21,21
"4384",694,1993,22,22
"4385",694,1994,23,23
"4386",694,1995,24,24
"4387",694,1996,25,25
"4388",694,1997,26,26
"4389",694,1998,27,27
"4390",694,1999,28,28
"4391",694,2000,29,29
"4392",694,2001,30,16
"4393",694,2002,31,16
"4394",694,2003,32,18
"4395",694,2004,33,18
"4396",694,2005,34,20
"4397",694,2006,35,20
"4398",694,2007,36,22
"4399",694,2008,37,22
"4400",694,2009,38,24
"4401",694,2010,39,24
"4402",694,2011,40,26
"4403",694,2012,41,26
"4404",694,2013,42,28
"4405",694,2014,43,28
"4406",696,1972,1,1
"4407",696,1973,2,2
"4408",696,1974,3,3
"4409",696,1975,4,4
"4410",696,1976,5,5
"4411",696,1977,6,6
"4412",696,1978,7,7
"4413",696,1979,8,8
"4414",696,1980,9,9
"4415",696,1981,10,10
"4416",696,1982,11,11
"4417",696,1983,12,12
"4418",696,1984,13,13
"4419",696,1985,14,14
"4420",696,1986,15,15
"4421",696,1987,16,16
"4422",696,1988,17,17
"4423",696,1989,18,18
"4424",696,1990,19,19
"4425",696,1991,20,20
"4426",696,1992,21,21
"4427",696,1993,22,22
"4428",696,1994,23,23
"4429",696,1995,24,24
"4430",696,1996,25,25
"4431",696,1997,26,26
"4432",696,1998,27,27
"4433",696,1999,28,28
"4434",696,2000,29,29
"4435",696,2001,30,16
"4436",696,2002,31,16
"4437",696,2003,32,18
"4438",696,2004,33,18
"4439",696,2005,34,20
"4440",696,2006,35,20
"4441",696,2007,36,22
"4442",696,2008,37,22
"4443",696,2009,38,24
"4444",696,2010,39,24
"4445",696,2011,40,26
"4446",696,2012,41,26
"4447",696,2013,42,28
"4448",696,2014,43,28
"4449",698,1972,1,1
"4450",698,1973,2,2
"4451",698,1974,3,3
"4452",698,1975,4,4
"4453",698,1976,5,5
"4454",698,1977,6,6
"4455",698,1978,7,7
"4456",698,1979,8,8
"4457",698,1980,9,9
"4458",698,1981,10,10
"4459",698,1982,11,11
"4460",698,1983,12,12
"4461",698,1984,13,13
"4462",698,1985,14,14
"4463",698,1986,15,15
"4464",698,1987,16,16
"4465",698,1988,17,17
"4466",698,1989,18,18
"4467",698,1990,19,19
"4468",698,1991,20,20
"4469",698,1992,21,21
"4470",698,1993,22,22
"4471",698,1994,23,23
"4472",698,1995,24,24
"4473",698,1996,25,25
"4474",698,1997,26,26
"4475",698,1998,27,27
"4476",698,1999,28,28
"4477",698,2000,29,29
"4478",698,2001,30,16
"4479",698,2002,31,16
"4480",698,2003,32,18
"4481",698,2004,33,18
"4482",698,2005,34,20
"4483",698,2006,35,20
"4484",698,2007,36,22
"4485",698,2008,37,22
"4486",698,2009,38,24
"4487",698,2010,39,24
"4488",698,2011,40,26
"4489",698,2012,41,26
"4490",698,2013,42,28
"4491",698,2014,43,28
"4492",701,1993,1,1
"4493",701,1994,2,2
"4494",701,1995,3,3
"4495",701,1996,4,4
"4496",701,1997,5,5
"4497",701,1998,6,6
"4498",701,1999,7,7
"4499",701,2000,8,8
"4500",701,2001,9,9
"4501",702,1993,1,1
"4502",702,1994,2,1
"4503",702,1995,3,2
"4504",702,1996,4,3
"4505",702,1997,5,4
"4506",702,1998,6,5
"4507",702,1999,7,6
"4508",702,2000,8,7
"4509",702,2001,9,6
"4510",702,2002,9,7
"4511",702,2003,10,6
"4512",702,2004,11,7
"4513",702,2005,12,8
"4514",702,2006,13,9
"4515",702,2007,14,10
"4516",702,2008,15,11
"4517",702,2009,16,12
"4518",702,2010,17,13
"4519",702,2011,18,14
"4520",702,2012,19,15
"4521",702,2013,20,16
"4522",702,2014,21,17
"4523",703,1993,1,1
"4524",703,1994,2,2
"4525",703,1995,3,3
"4526",703,1996,4,4
"4527",703,1997,5,5
"4528",703,1998,6,4
"4529",703,1999,7,6
"4530",703,2000,8,6
"4531",703,2001,9,8
"4532",703,2002,10,8
"4533",703,2003,11,7
"4534",703,2004,12,7
"4535",703,2005,13,8
"4536",703,2006,14,9
"4537",703,2007,15,10
"4538",703,2008,16,11
"4539",703,2009,17,12
"4540",703,2010,18,13
"4541",703,2011,19,14
"4542",703,2012,20,15
"4543",703,2013,21,16
"4544",703,2014,22,17
"4545",704,1993,1,1
"4546",704,1994,2,2
"4547",704,1995,3,3
"4548",704,1996,4,4
"4549",704,1997,5,5
"4550",704,1998,6,6
"4551",704,1999,7,6
"4552",704,2000,8,8
"4553",704,2001,9,6
"4554",704,2002,10,7
"4555",704,2003,11,8
"4556",704,2004,12,9
"4557",704,2005,13,10
"4558",704,2006,14,8
"4559",704,2007,15,8
"4560",704,2008,16,9
"4561",704,2009,17,10
"4562",704,2010,18,11
"4563",704,2011,19,12
"4564",704,2012,20,14
"4565",704,2013,21,16
"4566",704,2014,22,16
"4567",705,1993,1,1
"4568",705,1994,2,2
"4569",705,1995,3,3
"4570",705,1996,4,4
"4571",705,1997,5,5
"4572",705,1998,6,4
"4573",705,1999,7,6
"4574",705,2000,8,6
"4575",705,2001,9,8
"4576",705,2002,10,8
"4577",705,2003,11,7
"4578",705,2004,12,7
"4579",705,2005,13,8
"4580",705,2006,14,9
"4581",705,2007,15,10
"4582",705,2008,16,11
"4583",705,2009,17,12
"4584",705,2010,18,13
"4585",705,2011,19,14
"4586",705,2012,20,15
"4587",705,2013,21,16
"4588",705,2014,22,17
"4589",710,1970,20,14
"4590",710,1971,21,16
"4591",710,1972,22,16
"4592",710,1973,23,18
"4593",710,1974,24,18
"4594",710,1975,25,20
"4595",710,1976,26,20
"4596",710,1977,27,22
"4597",710,1978,28,22
"4598",710,1979,29,24
"4599",710,1980,19,19
"4600",710,1981,20,20
"4601",710,1982,21,21
"4602",710,1983,22,22
"4603",710,1984,23,23
"4604",710,1985,24,24
"4605",710,1986,25,25
"4606",710,1987,26,26
"4607",710,1988,27,27
"4608",710,1989,28,28
"4609",710,1990,29,29
"4610",710,1991,30,30
"4611",710,1992,31,31
"4612",710,1993,32,32
"4613",710,1994,33,33
"4614",710,1995,34,34
"4615",710,1996,35,35
"4616",710,1997,36,36
"4617",710,1998,37,37
"4618",710,1999,38,38
"4619",710,2000,39,39
"4620",710,2001,40,40
"4621",710,2002,41,41
"4622",710,2003,42,42
"4623",710,2004,43,43
"4624",710,2005,44,44
"4625",710,2006,45,45
"4626",710,2007,46,46
"4627",710,2008,47,47
"4628",710,2009,48,48
"4629",710,2010,49,49
"4630",710,2011,50,50
"4631",710,2012,51,51
"4632",710,2013,52,52
"4633",710,2014,53,53
"4634",712,1970,4,4
"4635",712,1971,5,5
"4636",712,1972,6,6
"4637",712,1973,7,7
"4638",712,1974,8,8
"4639",712,1975,9,9
"4640",712,1976,10,10
"4641",712,1977,11,11
"4642",712,1978,12,12
"4643",712,1979,13,13
"4644",712,1980,14,14
"4645",712,1981,15,15
"4646",712,1982,16,16
"4647",712,1983,17,17
"4648",712,1984,18,18
"4649",712,1985,19,19
"4650",712,1986,20,20
"4651",712,1987,21,21
"4652",712,1988,22,22
"4653",712,1989,23,23
"4654",712,1990,24,24
"4655",712,1991,25,25
"4656",712,1992,26,26
"4657",713,1970,16,16
"4658",713,1971,17,17
"4659",713,1972,18,18
"4660",713,1973,19,19
"4661",713,1974,20,20
"4662",713,1975,21,21
"4663",713,1976,22,22
"4664",713,1977,23,23
"4665",713,1978,24,24
"4666",713,1979,25,25
"4667",731,1970,9,9
"4668",731,1971,10,10
"4669",731,1972,11,11
"4670",731,1973,12,12
"4671",731,1974,13,13
"4672",731,1975,14,14
"4673",731,1976,15,15
"4674",731,1977,16,16
"4675",731,1978,17,17
"4676",731,1979,18,18
"4677",731,1980,19,19
"4678",731,1981,20,20
"4679",731,1982,21,21
"4680",731,1983,22,22
"4681",731,1984,23,23
"4682",731,1985,24,24
"4683",731,1986,25,25
"4684",731,1987,26,18
"4685",731,1988,27,19
"4686",731,1989,28,20
"4687",731,1990,29,21
"4688",731,1991,30,22
"4689",731,1992,31,23
"4690",731,1993,32,24
"4691",731,1994,33,25
"4692",731,1995,34,26
"4693",731,1996,35,22
"4694",731,1997,36,24
"4695",731,1998,37,24
"4696",731,1999,38,26
"4697",731,2000,39,26
"4698",731,2001,40,28
"4699",731,2002,41,28
"4700",731,2003,42,30
"4701",731,2004,43,30
"4702",731,2005,44,32
"4703",731,2006,45,32
"4704",731,2007,46,34
"4705",731,2008,47,34
"4706",731,2009,48,36
"4707",731,2010,49,36
"4708",731,2011,50,38
"4709",731,2012,51,38
"4710",731,2013,52,40
"4711",731,2014,53,40
"4712",732,1970,17,17
"4713",732,1971,18,18
"4714",732,1972,19,19
"4715",732,1973,20,20
"4716",732,1974,21,21
"4717",732,1975,22,22
"4718",732,1976,23,23
"4719",732,1977,24,24
"4720",732,1978,25,25
"4721",732,1979,26,26
"4722",732,1980,27,27
"4723",732,1981,28,28
"4724",732,1982,29,29
"4725",732,1983,30,30
"4726",732,1984,31,31
"4727",732,1985,32,32
"4728",732,1986,33,33
"4729",732,1987,34,34
"4730",732,1988,35,35
"4731",732,1989,36,36
"4732",732,1990,37,37
"4733",732,1991,38,38
"4734",732,1992,39,39
"4735",732,1993,40,40
"4736",732,1994,41,41
"4737",732,1995,42,42
"4738",732,1996,43,43
"4739",732,1997,44,44
"4740",732,1998,45,45
"4741",732,1999,46,46
"4742",732,2000,47,47
"4743",732,2001,48,48
"4744",732,2002,49,49
"4745",732,2003,50,50
"4746",732,2004,51,51
"4747",732,2005,52,52
"4748",732,2006,53,53
"4749",732,2007,54,54
"4750",732,2008,55,55
"4751",732,2009,56,56
"4752",732,2010,57,57
"4753",732,2011,58,58
"4754",732,2012,59,59
"4755",732,2013,60,60
"4756",732,2014,61,61
"4757",770,1970,16,16
"4758",770,1971,17,17
"4759",800,1970,16,16
"4760",800,1971,17,17
"4761",800,1972,18,18
"4762",800,1973,19,19
"4763",800,1974,20,20
"4764",800,1975,21,21
"4765",800,1976,22,22
"4766",800,1978,1,1
"4767",800,1979,2,2
"4768",800,1980,3,3
"4769",800,1981,4,4
"4770",800,1982,5,5
"4771",800,1983,6,6
"4772",800,1984,7,7
"4773",800,1985,8,8
"4774",800,1986,9,9
"4775",800,1987,10,10
"4776",800,1988,11,11
"4777",800,1989,12,12
"4778",800,1990,13,13
"4779",800,1991,14,14
"4780",800,1992,15,15
"4781",800,1993,16,16
"4782",800,1994,17,17
"4783",800,1995,18,18
"4784",800,1996,19,19
"4785",800,1997,20,20
"4786",800,1998,21,21
"4787",800,1999,22,22
"4788",800,2000,23,23
"4789",800,2001,24,24
"4790",800,2002,25,25
"4791",800,2003,26,26
"4792",800,2004,27,27
"4793",800,2005,28,28
"4794",800,2006,29,29
"4795",800,2007,30,30
"4796",800,2008,31,31
"4797",800,2009,32,32
"4798",800,2010,33,33
"4799",800,2011,34,34
"4800",800,2012,35,35
"4801",800,2013,36,36
"4802",800,2014,37,37
"4803",820,1970,13,9
"4804",830,1970,5,5
"4805",840,1970,19,18
"4806",840,1971,20,18
"4807",840,1972,21,20
"4808",840,1973,22,20
"4809",840,1974,23,22
"4810",840,1975,24,22
"4811",840,1976,25,24
"4812",840,1977,26,26
"4813",840,1978,27,27
"4814",840,1979,28,28
"4815",840,1980,29,29
"4816",840,1981,30,30
"4817",840,1982,31,31
"4818",840,1983,32,32
"4819",840,1984,33,33
"4820",840,1985,34,34
"4821",840,1986,35,35
"4822",840,1987,36,36
"4823",840,1988,37,37
"4824",840,1989,38,38
"4825",840,1990,39,39
"4826",840,1991,40,40
"4827",840,1992,41,41
"4828",840,1993,42,42
"4829",840,1994,43,43
"4830",840,1995,44,44
"4831",840,1996,45,45
"4832",840,1997,46,46
"4833",840,1998,47,47
"4834",840,1999,48,48
"4835",840,2000,49,49
"4836",840,2001,50,50
"4837",840,2002,51,51
"4838",840,2003,52,52
"4839",840,2004,53,53
"4840",840,2005,54,54
"4841",840,2006,55,55
"4842",840,2007,56,56
"4843",840,2008,57,57
"4844",840,2009,58,58
"4845",840,2010,59,59
"4846",840,2011,60,60
"4847",840,2012,61,61
"4848",840,2013,62,62
"4849",840,2014,63,63
"4850",900,1970,19,18
"4851",900,1971,20,18
"4852",900,1972,21,20
"4853",900,1973,22,20
"4854",900,1974,23,22
"4855",900,1975,24,22
"4856",900,1976,25,24
"4857",900,1977,26,26
"4858",900,1978,27,27
"4859",900,1979,28,28
"4860",900,1980,29,29
"4861",900,1981,30,30
"4862",900,1982,31,31
"4863",900,1983,32,32
"4864",900,1984,33,33
"4865",900,1985,34,34
"4866",900,1986,35,35
"4867",900,1987,36,36
"4868",900,1988,37,37
"4869",900,1989,38,38
"4870",900,1990,39,39
"4871",900,1991,40,40
"4872",900,1992,41,41
"4873",900,1993,42,42
"4874",900,1994,43,43
"4875",900,1995,44,44
"4876",900,1996,45,45
"4877",900,1997,46,46
"4878",900,1998,47,47
"4879",900,1999,48,48
"4880",900,2000,49,49
"4881",900,2001,50,50
"4882",900,2002,51,51
"4883",900,2003,52,52
"4884",900,2004,53,53
"4885",900,2005,54,54
"4886",900,2006,55,55
"4887",900,2007,56,56
"4888",900,2008,57,57
"4889",900,2009,58,58
"4890",900,2010,59,59
"4891",900,2011,60,60
"4892",900,2012,61,61
"4893",900,2013,62,62
"4894",900,2014,63,63
"4895",920,1970,19,18
"4896",920,1971,20,18
"4897",920,1972,21,20
"4898",920,1973,22,20
"4899",920,1974,23,22
"4900",920,1975,24,22
"4901",920,1976,25,24
"4902",920,1977,26,26
"4903",920,1978,27,27
"4904",920,1979,28,28
"4905",920,1980,29,29
"4906",920,1981,30,30
"4907",920,1982,31,31
"4908",920,1983,32,32
"4909",920,1984,33,33
"4910",920,1985,34,34
