"dyad","year","atopally","defense","offense","neutral","nonagg","consul","shareob","transyr","bilatno","multino","number","asymm","atopid1","atopid2","atopid3","atopid4","atopid5","mem1","mem2","version"
350370,2000,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,370,3
350370,2001,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,370,3
350370,2002,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,370,3
350370,2003,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,370,3
350371,1992,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,371,3
350371,1993,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,1994,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,1995,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,1996,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,1997,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,1998,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,1999,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,2000,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,2001,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,2002,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350371,2003,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,371,3
350372,1994,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,372,3
350372,1995,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,1996,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,1997,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,1998,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,1999,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,2000,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,2001,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,2002,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350372,2003,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,372,3
350373,1993,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,373,3
350373,1994,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,1995,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,1996,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,1997,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,1998,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,1999,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,2000,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,2001,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,2002,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350373,2003,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,373,3
350375,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,375,3
350375,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,375,3
350375,1991,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1992,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1993,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1994,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,375,3
350375,1995,1,0,0,0,1,1,,1,0,2,2,0,3740,4175,,,,350,375,3
350375,1996,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,1997,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,1998,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,1999,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,2000,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,2001,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,2002,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350375,2003,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,375,3
350380,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,380,3
350380,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,350,380,3
350380,1991,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1992,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1993,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1994,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,350,380,3
350380,1995,1,0,0,0,1,1,,1,0,2,2,0,3740,4175,,,,350,380,3
350380,1996,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,1997,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,1998,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,1999,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,2000,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,2001,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,2002,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350380,2003,1,0,0,0,1,1,,0,0,2,2,0,3740,4175,,,,350,380,3
350385,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,385,3
350385,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,385,3
350385,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,385,3
350385,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,385,3
350385,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,350,385,3
350385,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,385,3
350385,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,385,3
350385,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,385,3
350385,1991,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1992,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1993,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1994,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1995,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1996,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1997,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1998,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,1999,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,2000,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,2001,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,2002,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350385,2003,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,385,3
350390,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,350,390,3
350390,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,390,3
350390,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,390,3
350390,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,390,3
350390,1991,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,390,3
350390,1992,1,1,0,0,1,1,,1,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1993,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1994,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1995,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1996,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1997,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1998,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,1999,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,2000,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,2001,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,2002,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350390,2003,1,1,0,0,1,1,,0,0,3,3,0,3180,3740,4175,,,350,390,3
350395,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,350,395,3
350395,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,395,3
350395,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,395,3
350395,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,395,3
350395,1991,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1992,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1993,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1994,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1995,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1996,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1997,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1998,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,1999,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,2000,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,2001,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,2002,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350395,2003,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,395,3
350450,1944,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,450,3
350450,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,450,3
350530,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,530,3
350530,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,530,3
350530,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,530,3
350530,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,530,3
350560,1942,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,560,3
350560,1943,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,560,3
350560,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,560,3
350560,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,560,3
350630,1943,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,630,3
350630,1944,1,1,1,0,0,0,,0,0,1,1,0,2550,,,,,350,630,3
350630,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,630,3
350640,1930,1,0,0,1,0,0,,1,1,0,1,0,2275,,,,,350,640,3
350640,1931,1,0,0,1,0,0,,0,1,0,1,0,2275,,,,,350,640,3
350640,1932,1,0,0,1,0,0,,0,1,0,1,0,2275,,,,,350,640,3
350640,1933,1,0,0,1,0,0,,0,1,0,1,0,2275,,,,,350,640,3
350640,1934,1,1,0,1,0,1,,1,1,1,2,0,2275,2330,,,,350,640,3
350640,1935,1,1,0,1,0,1,,0,1,1,2,0,2275,2330,,,,350,640,3
350640,1936,1,1,0,1,0,1,,0,1,1,2,0,2275,2330,,,,350,640,3
350640,1937,1,1,0,1,0,1,,1,1,2,3,0,2275,2330,2420,,,350,640,3
350640,1938,1,1,0,1,1,1,,1,1,3,4,0,2275,2330,2420,2425,,350,640,3
350640,1939,1,1,0,1,1,1,,1,1,3,4,0,2275,2330,2420,2425,,350,640,3
350640,1940,1,1,0,1,1,1,,1,1,2,3,0,2275,2330,2425,,,350,640,3
350640,1941,1,0,0,1,0,0,,1,1,0,1,0,2275,,,,,350,640,3
350640,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,350,640,3
350640,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,350,640,3
350640,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,350,640,3
350640,1953,1,1,0,0,1,1,,1,0,2,2,0,3180,3230,,,,350,640,3
350640,1954,1,1,0,0,1,1,,1,0,2,2,0,3180,3230,,,,350,640,3
350640,1955,1,1,0,0,1,1,,0,0,2,2,0,3180,3230,,,,350,640,3
350640,1956,1,1,0,0,1,1,,0,0,2,2,0,3180,3230,,,,350,640,3
350640,1957,1,1,0,0,1,1,,0,0,2,2,0,3180,3230,,,,350,640,3
350640,1958,1,1,0,0,1,1,,0,0,2,2,0,3180,3230,,,,350,640,3
350640,1959,1,1,0,0,1,1,,0,0,2,2,0,3180,3230,,,,350,640,3
350640,1960,1,1,0,0,1,1,,1,0,4,4,1,3180,3230,3400,3405,,350,640,3
350640,1961,1,1,0,0,1,1,,0,0,4,4,1,3180,3230,3400,3405,,350,640,3
350640,1962,1,1,0,0,1,1,,0,0,4,4,1,3180,3230,3400,3405,,350,640,3
350640,1963,1,1,0,0,1,1,,0,0,4,4,1,3180,3230,3400,3405,,350,640,3
350640,1964,1,1,0,0,1,1,,1,0,4,4,1,3180,3230,3400,3405,,350,640,3
350640,1965,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1966,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1967,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1968,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1969,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1970,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1971,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1972,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1973,1,1,0,0,1,1,,0,0,2,2,1,3180,3405,,,,350,640,3
350640,1974,1,1,0,0,1,1,,1,0,2,2,1,3180,3405,,,,350,640,3
350640,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,350,640,3
350640,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
350640,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,350,640,3
