"dispnum","dispnum4","ccode","stabb","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version"
3108,-9,630,"IRN",12,11,1980,16,11,1980,1,1,2,-9,0,0,17,4,1,"gml-2.1"
3108,-9,690,"KUW",12,11,1980,16,11,1980,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3109,-9,750,"IND",21,11,1980,22,11,1980,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3109,-9,771,"BNG",21,11,1980,22,11,1980,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3111,-9,775,"MYA",-9,11,1980,20,11,1980,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3111,-9,800,"THI",-9,11,1980,20,11,1980,0,1,2,-9,0,0,0,1,1,"gml-2.1"
3112,-9,490,"DRC",11,8,1980,1,6,1981,1,1,1,-9,1,2,14,4,1,"gml-2.1"
3112,-9,551,"ZAM",11,8,1980,1,6,1981,0,0,0,-9,0,0,16,4,1,"gml-2.1"
3113,-9,600,"MOR",10,7,1980,10,7,1980,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3113,-9,615,"ALG",10,7,1980,10,7,1980,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3114,-9,800,"THI",15,6,1980,15,6,1980,0,0,0,-9,1,1,8,3,1,"gml-2.1"
3114,-9,812,"LAO",15,6,1980,15,6,1980,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3115,-9,365,"RUS",-9,5,1980,-9,5,1980,1,NA,-9,-9,0,0,7,3,1,"gml-2.1"
3115,-9,680,"YPR",-9,5,1980,19,5,1980,1,1,3,-9,0,0,11,3,1,"gml-2.1"
3115,-9,698,"OMA",-9,5,1980,-9,5,1980,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3117,-9,820,"MAL",30,5,1980,2,11,1980,1,0,0,-9,0,0,14,4,1,"gml-2.1"
3117,-9,840,"PHI",30,5,1980,2,11,1980,0,1,1,-9,0,0,0,1,1,"gml-2.1"
3118,-9,620,"LIB",-9,8,1980,5,12,1980,0,0,0,-9,0,0,11,3,1,"gml-2.1"
3118,-9,651,"EGY",-9,8,1980,5,12,1980,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3119,-9,435,"MAA",26,2,1980,29,7,1980,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3119,-9,600,"MOR",26,2,1980,29,7,1980,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3120,-9,93,"NIC",7,2,1980,7,2,1980,0,1,1,-9,0,0,0,1,1,"gml-2.1"
3120,-9,100,"COL",7,2,1980,7,2,1980,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3122,-9,160,"ARG",22,9,1977,4,10,1977,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3122,-9,365,"RUS",22,9,1977,4,10,1977,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3126,-9,620,"LIB",12,7,1977,10,9,1977,0,0,0,-9,2,-9,17,4,1,"gml-2.1"
3126,-9,651,"EGY",12,7,1977,10,9,1977,1,1,2,-9,2,-9,17,4,1,"gml-2.1"
3127,-9,510,"TAZ",7,8,1977,7,8,1977,0,0,0,-9,0,0,1,2,0,"gml-2.1"
3127,-9,551,"ZAM",6,7,1977,2,11,1977,0,0,0,-9,1,-9,17,4,1,"gml-2.1"
3127,-9,560,"SAF",6,7,1977,2,11,1977,1,1,2,-9,0,0,17,4,1,"gml-2.1"
3129,-9,501,"KEN",23,6,1977,27,6,1977,0,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3129,-9,520,"SOM",23,6,1977,27,6,1977,1,1,1,-9,-9,-9,17,4,1,"gml-2.1"
3130,-9,775,"MYA",22,6,1977,26,6,1977,0,0,0,-9,0,0,15,4,1,"gml-2.1"
3130,-9,800,"THI",22,6,1977,26,6,1977,1,0,0,-9,0,0,12,3,1,"gml-2.1"
3131,-9,510,"TAZ",-9,10,1977,-9,10,1979,0,0,0,-9,-9,-9,0,1,0,"gml-2.1"
3131,-9,551,"ZAM",11,5,1977,21,12,1979,0,0,0,-9,-9,-9,18,4,1,"gml-2.1"
3131,-9,552,"ZIM",11,5,1977,21,12,1979,1,1,2,-9,-9,-9,17,4,1,"gml-2.1"
3132,-9,365,"RUS",-9,2,1908,-9,2,1908,0,NA,-9,-9,-9,-9,7,3,0,"gml-2.1"
3132,-9,630,"IRN",5,8,1907,-9,2,1908,0,0,0,-9,-9,-9,7,3,1,"gml-2.1"
3132,-9,640,"TUR",5,8,1907,-9,2,1908,1,1,4,-9,-9,-9,16,4,1,"gml-2.1"
3133,-9,365,"RUS",16,7,1909,9,9,1909,1,1,3,-9,0,0,7,3,1,"gml-2.1"
3133,-9,630,"IRN",16,7,1909,9,9,1909,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3134,-9,220,"FRN",1,11,1919,20,10,1921,1,1,1,-9,6,-9,20,5,1,"gml-2.1"
3134,-9,640,"TUR",1,11,1919,20,10,1921,0,0,0,-9,6,-9,20,5,1,"gml-2.1"
3135,-9,200,"UKG",9,3,1966,14,4,1966,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3135,-9,235,"POR",9,3,1966,14,4,1966,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3138,-9,220,"FRN",17,4,1831,14,7,1831,1,1,2,-9,0,0,17,4,1,"gml-2.1"
3138,-9,235,"POR",17,4,1831,14,7,1831,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3139,-9,220,"FRN",5,4,1911,30,3,1912,1,1,1,-9,-9,-9,14,4,1,"gml-2.1"
3139,-9,600,"MOR",5,4,1911,30,3,1912,0,0,0,-9,-9,-9,0,1,1,"gml-2.1"
3150,-9,651,"EGY",23,4,1959,23,4,1959,0,0,0,-9,1,1,17,4,1,"gml-2.1"
3150,-9,663,"JOR",23,4,1959,23,4,1959,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3151,-9,652,"SYR",4,3,1958,4,3,1958,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3151,-9,663,"JOR",4,3,1958,4,3,1958,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3152,-9,640,"TUR",5,3,1958,13,4,1958,1,1,2,-9,-9,-9,17,4,1,"gml-2.1"
3152,-9,652,"SYR",5,3,1958,13,4,1958,0,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3154,-9,640,"TUR",30,10,1955,10,12,1956,1,1,2,-9,1,-9,17,4,1,"gml-2.1"
3154,-9,652,"SYR",30,10,1955,10,12,1956,0,0,0,-9,1,-9,17,4,1,"gml-2.1"
3155,-9,640,"TUR",26,3,1955,31,3,1955,0,1,2,-9,0,0,7,3,1,"gml-2.1"
3155,-9,652,"SYR",26,3,1955,31,3,1955,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3156,-9,220,"FRN",7,10,1934,7,10,1934,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3156,-9,640,"TUR",7,10,1934,7,10,1934,0,1,2,-9,0,0,17,4,1,"gml-2.1"
3157,-9,200,"UKG",14,7,1934,31,7,1934,0,0,0,-9,1,-9,0,1,1,"gml-2.1"
3157,-9,640,"TUR",14,7,1934,31,7,1934,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3158,-9,355,"BUL",23,8,1935,31,8,1935,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3158,-9,640,"TUR",23,8,1935,31,8,1935,1,1,4,-9,0,0,11,3,1,"gml-2.1"
3159,-9,630,"IRN",15,12,1934,15,12,1934,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3159,-9,700,"AFG",15,12,1934,15,12,1934,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3160,-9,365,"RUS",11,4,1933,11,4,1933,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3160,-9,630,"IRN",11,4,1933,11,4,1933,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3161,-9,645,"IRQ",15,6,1949,14,8,1949,0,0,0,-9,0,0,7,3,0,"gml-2.1"
3161,-9,652,"SYR",26,4,1949,14,8,1949,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3161,-9,663,"JOR",26,4,1949,14,8,1949,0,1,3,-9,0,0,0,1,1,"gml-2.1"
3162,-9,651,"EGY",9,8,1960,25,9,1960,0,0,0,-9,0,0,11,3,1,"gml-2.1"
3162,-9,663,"JOR",9,8,1960,25,9,1960,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3163,-9,365,"RUS",14,8,1962,14,8,1962,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3163,-9,640,"TUR",14,8,1962,14,8,1962,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3165,-9,640,"TUR",30,3,1962,30,3,1962,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3165,-9,652,"SYR",30,3,1962,30,3,1962,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3166,-9,652,"SYR",-9,8,1963,8,11,1963,1,1,2,-9,0,0,17,4,1,"gml-2.1"
3166,-9,660,"LEB",-9,8,1963,8,11,1963,0,0,0,-9,1,-9,17,4,1,"gml-2.1"
3167,-9,652,"SYR",1,2,1963,4,2,1963,1,1,2,-9,0,0,12,3,1,"gml-2.1"
3167,-9,660,"LEB",1,2,1963,4,2,1963,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3168,-9,640,"TUR",26,5,1965,26,5,1965,0,0,0,-9,1,-9,17,4,1,"gml-2.1"
3168,-9,652,"SYR",26,5,1965,26,5,1965,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3169,-9,640,"TUR",28,7,1965,28,7,1965,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3169,-9,645,"IRQ",28,7,1965,28,7,1965,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3170,-9,666,"ISR",15,1,1967,15,1,1967,0,1,2,-9,0,0,7,3,1,"gml-2.1"
3170,-9,670,"SAU",15,1,1967,15,1,1967,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3171,-9,652,"SYR",24,2,1966,21,12,1966,0,0,0,-9,0,0,16,4,1,"gml-2.1"
3171,-9,663,"JOR",24,2,1966,21,12,1966,1,1,2,-9,1,-9,8,3,1,"gml-2.1"
3172,-9,645,"IRQ",20,4,1967,26,4,1967,1,1,1,-9,0,0,12,3,1,"gml-2.1"
3172,-9,690,"KUW",20,4,1967,26,4,1967,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3173,-9,652,"SYR",1,5,1969,3,11,1969,1,1,2,-9,1,-9,17,4,1,"gml-2.1"
3173,-9,660,"LEB",1,5,1969,3,11,1969,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3174,-9,365,"RUS",2,8,1974,28,8,1974,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3174,-9,666,"ISR",2,8,1974,28,8,1974,0,1,2,-9,0,0,7,3,1,"gml-2.1"
3175,-9,620,"LIB",4,8,1975,26,8,1975,1,0,0,-9,0,0,12,3,1,"gml-2.1"
3175,-9,651,"EGY",4,8,1975,26,8,1975,0,1,2,-9,0,0,16,4,1,"gml-2.1"
3176,-9,645,"IRQ",6,6,1976,25,11,1976,1,1,2,-9,0,0,10,3,1,"gml-2.1"
3176,-9,652,"SYR",6,6,1976,25,11,1976,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3179,-9,200,"UKG",5,4,1976,5,4,1976,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3179,-9,652,"SYR",5,4,1976,5,4,1976,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3180,-9,645,"IRQ",30,12,1981,3,1,1982,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3180,-9,666,"ISR",30,12,1981,3,1,1982,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3181,-9,305,"AUS",24,8,1922,15,9,1922,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3181,-9,325,"ITA",24,8,1922,15,9,1922,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3181,-9,345,"YUG",24,8,1922,15,9,1922,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3181,-9,360,"ROM",1,9,1922,15,9,1922,0,0,0,-9,0,0,7,3,0,"gml-2.1"
3182,-9,310,"HUN",13,1,1922,14,1,1923,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3182,-9,345,"YUG",13,1,1922,14,1,1923,0,1,2,-9,0,0,10,3,1,"gml-2.1"
3182,-9,360,"ROM",13,1,1922,14,1,1923,0,1,2,-9,0,0,17,4,1,"gml-2.1"
3184,-9,355,"BUL",10,7,1926,4,8,1926,0,0,0,-9,0,0,12,3,1,"gml-2.1"
3184,-9,360,"ROM",10,7,1926,4,8,1926,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3185,-9,200,"UKG",2,9,1925,5,6,1926,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3185,-9,220,"FRN",11,12,1925,5,6,1926,1,0,0,-9,0,0,0,1,0,"gml-2.1"
3185,-9,640,"TUR",2,9,1925,5,6,1926,0,1,1,-9,0,0,7,3,1,"gml-2.1"
3186,-9,350,"GRC",4,2,1931,4,2,1931,0,0,0,-9,1,-9,17,4,1,"gml-2.1"
3186,-9,355,"BUL",4,2,1931,4,2,1931,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3187,-9,350,"GRC",27,7,1928,27,7,1928,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3187,-9,355,"BUL",27,7,1928,27,7,1928,0,0,0,-9,1,-9,0,1,1,"gml-2.1"
3189,-9,220,"FRN",2,6,1937,29,1,1938,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3189,-9,640,"TUR",2,6,1937,29,1,1938,1,1,1,-9,0,0,7,3,1,"gml-2.1"
3190,-9,220,"FRN",3,6,1938,4,7,1938,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3190,-9,640,"TUR",3,6,1938,4,7,1938,1,1,1,-9,0,0,7,3,1,"gml-2.1"
3191,-9,365,"RUS",-9,10,1939,9,10,1939,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3191,-9,700,"AFG",-9,10,1939,9,10,1939,0,1,2,-9,0,0,10,3,1,"gml-2.1"
3192,-9,200,"UKG",5,10,1946,6,10,1946,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3192,-9,345,"YUG",5,10,1946,6,10,1946,1,0,0,-9,0,0,15,4,1,"gml-2.1"
3193,-9,2,"USA",9,8,1946,19,8,1946,1,0,0,-9,1,-9,12,3,1,"gml-2.1"
3193,-9,345,"YUG",9,8,1946,19,8,1946,0,0,0,-9,0,0,16,4,1,"gml-2.1"
3195,-9,200,"UKG",-9,4,1951,28,9,1951,0,1,2,-9,0,0,7,3,1,"gml-2.1"
3195,-9,365,"RUS",-9,4,1951,28,9,1951,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3195,-9,630,"IRN",6,6,1951,28,9,1951,1,0,0,-9,0,0,15,4,0,"gml-2.1"
3196,-9,200,"UKG",1,5,1950,2,10,1950,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3196,-9,365,"RUS",1,5,1950,2,10,1950,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3197,-9,350,"GRC",11,4,1950,20,4,1950,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3197,-9,355,"BUL",11,4,1950,20,4,1950,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3199,-9,365,"RUS",31,7,1951,31,7,1951,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3199,-9,630,"IRN",31,7,1951,31,7,1951,0,1,2,-9,0,0,16,4,1,"gml-2.1"
3200,-9,355,"BUL",28,4,1952,28,4,1952,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3200,-9,640,"TUR",28,4,1952,28,4,1952,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3202,-9,325,"ITA",8,6,1952,14,6,1952,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3202,-9,339,"ALB",8,6,1952,14,6,1952,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3203,-9,315,"CZE",31,7,1953,3,8,1953,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3203,-9,713,"TAW",31,7,1953,3,8,1953,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3205,-9,325,"ITA",20,5,1954,22,5,1954,1,0,0,-9,0,0,15,4,1,"gml-2.1"
3205,-9,345,"YUG",20,5,1954,22,5,1954,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3206,-9,235,"POR",-9,5,1969,15,8,1969,1,0,0,-9,0,0,12,3,1,"gml-2.1"
3206,-9,490,"DRC",-9,5,1969,15,8,1969,0,0,0,-9,0,0,15,4,1,"gml-2.1"
3207,-9,365,"RUS",16,10,1953,15,4,1954,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3207,-9,740,"JPN",16,10,1953,15,4,1954,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3208,-9,710,"CHN",14,12,1953,7,7,1954,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3208,-9,740,"JPN",14,12,1953,7,7,1954,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3209,-9,2,"USA",2,10,1954,2,10,1954,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3209,-9,225,"SWZ",2,10,1954,2,10,1954,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3210,-9,365,"RUS",10,9,1954,10,9,1954,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3210,-9,375,"FIN",10,9,1954,10,9,1954,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3211,-9,713,"TAW",15,11,1954,18,11,1954,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3211,-9,770,"PAK",15,11,1954,18,11,1954,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3213,-9,710,"CHN",25,12,1955,29,12,1955,1,0,0,-9,0,0,17,4,1,"gml-2.1"
3213,-9,732,"ROK",25,12,1955,29,12,1955,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3214,-9,365,"RUS",30,4,1955,30,4,1955,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3214,-9,380,"SWD",30,4,1955,30,4,1955,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3216,-9,325,"ITA",15,3,1955,9,4,1955,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3216,-9,339,"ALB",15,3,1955,9,4,1955,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3217,-9,710,"CHN",31,1,1974,17,2,1974,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3217,-9,713,"TAW",31,1,1974,17,2,1974,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3217,-9,817,"RVN",31,1,1974,17,2,1974,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3217,-9,840,"PHI",31,1,1974,17,2,1974,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3218,-9,200,"UKG",28,11,1955,30,1,1956,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3218,-9,670,"SAU",28,11,1955,30,1,1956,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3219,-9,355,"BUL",27,7,1955,27,7,1955,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3219,-9,666,"ISR",27,7,1955,27,7,1955,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3221,-9,260,"GFR",23,9,1956,23,9,1956,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3221,-9,713,"TAW",23,9,1956,23,9,1956,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3225,-9,365,"RUS",30,1,1956,6,2,1956,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3225,-9,385,"NOR",30,1,1956,6,2,1956,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3227,-9,551,"ZAM",24,9,1974,5,10,1974,0,0,0,-9,0,0,17,4,1,"gml-2.1"
3227,-9,560,"SAF",24,9,1974,5,10,1974,1,1,2,-9,0,0,17,4,1,"gml-2.1"
3229,-9,200,"UKG",7,1,1949,3,4,1949,0,0,0,-9,0,0,7,3,0,"gml-2.1"
3229,-9,663,"JOR",27,11,1948,3,4,1949,0,1,1,-9,1,-9,17,4,1,"gml-2.1"
3229,-9,666,"ISR",27,11,1948,3,4,1949,1,0,0,-9,1,-9,17,4,1,"gml-2.1"
3230,-9,651,"EGY",30,12,1956,26,1,1959,0,NA,-9,-9,1,-9,17,4,1,"gml-2.1"
3230,-9,663,"JOR",30,12,1956,26,1,1959,0,1,1,-9,2,-9,17,4,1,"gml-2.1"
3230,-9,666,"ISR",30,12,1956,26,1,1959,1,0,0,-9,1,-9,17,4,1,"gml-2.1"
3231,-9,663,"JOR",13,8,1959,25,11,1961,1,1,1,-9,1,-9,17,4,1,"gml-2.1"
3231,-9,666,"ISR",13,8,1959,25,11,1961,0,0,0,-9,1,-9,17,4,1,"gml-2.1"
3232,-9,2,"USA",8,3,1895,8,3,1895,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3232,-9,230,"SPN",8,3,1895,8,3,1895,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3239,-9,2,"USA",10,7,1816,27,7,1816,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3239,-9,230,"SPN",10,7,1816,27,7,1816,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3242,-9,2,"USA",27,3,1955,13,4,1955,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3242,-9,130,"ECU",27,3,1955,13,4,1955,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3243,-9,2,"USA",29,1,1955,21,2,1955,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3243,-9,135,"PER",29,1,1955,21,2,1955,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3244,-9,2,"USA",28,10,1962,31,10,1962,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3244,-9,135,"PER",28,10,1962,31,10,1962,1,1,2,-9,0,0,16,4,1,"gml-2.1"
3245,-9,365,"RUS",-9,6,1862,-9,10,1863,1,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3245,-9,710,"CHN",-9,6,1862,-9,10,1863,0,1,1,-9,-9,-9,17,4,1,"gml-2.1"
3247,-9,365,"RUS",4,7,1871,4,1,1872,1,1,1,-9,0,0,14,4,1,"gml-2.1"
3247,-9,710,"CHN",4,7,1871,4,1,1872,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3249,-9,365,"RUS",-9,8,1891,-9,2,1892,1,1,1,-9,0,0,14,4,1,"gml-2.1"
3249,-9,710,"CHN",-9,8,1891,-9,2,1892,0,0,0,-9,0,0,7,3,1,"gml-2.1"
3250,-9,365,"RUS",15,8,1900,-9,11,1900,1,1,2,-9,4,-9,20,5,1,"gml-2.1"
3250,-9,710,"CHN",15,8,1900,-9,11,1900,0,0,0,-9,6,-9,20,5,1,"gml-2.1"
3254,-9,365,"RUS",-9,8,1912,5,11,1913,1,1,2,-9,-9,-9,17,4,1,"gml-2.1"
3254,-9,710,"CHN",-9,8,1912,5,11,1913,0,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3257,-9,365,"RUS",6,7,1921,5,11,1921,1,1,2,-9,0,0,14,4,1,"gml-2.1"
3257,-9,710,"CHN",6,7,1921,5,11,1921,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3258,-9,365,"RUS",18,4,1914,-9,12,1914,1,1,1,-9,0,0,14,4,1,"gml-2.1"
3258,-9,710,"CHN",18,4,1914,-9,12,1914,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3259,-9,365,"RUS",-9,3,1921,-9,9,1921,1,1,1,-9,0,0,14,4,1,"gml-2.1"
3259,-9,710,"CHN",-9,3,1921,-9,9,1921,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3260,-9,710,"CHN",-9,1,1926,20,1,1926,1,NA,-9,-9,0,0,0,1,0,"gml-2.1"
3260,-9,365,"RUS",20,1,1926,20,1,1926,0,0,0,-9,0,0,1,2,1,"gml-2.1"
3260,-9,740,"JPN",20,1,1926,20,1,1926,1,1,2,-9,0,0,1,2,1,"gml-2.1"
3263,-9,365,"RUS",26,10,1942,-9,6,1943,1,1,3,-9,0,0,14,4,1,"gml-2.1"
3263,-9,710,"CHN",26,10,1942,-9,6,1943,0,0,0,-9,0,0,15,4,1,"gml-2.1"
3264,-9,365,"RUS",7,11,1944,14,8,1945,1,1,3,-9,-9,-9,17,4,1,"gml-2.1"
3264,-9,710,"CHN",7,11,1944,14,8,1945,0,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3265,-9,365,"RUS",5,6,1947,26,6,1947,1,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3265,-9,710,"CHN",5,6,1947,26,6,1947,0,0,0,-9,-9,-9,17,4,1,"gml-2.1"
3265,-9,712,"MON",5,6,1947,26,6,1947,1,1,1,-9,-9,-9,17,4,1,"gml-2.1"
3267,-9,500,"UGA",29,1,1973,29,1,1973,1,0,0,-9,0,0,8,3,1,"gml-2.1"
3267,-9,552,"ZIM",29,1,1973,29,1,1973,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3300,-9,2,"USA",20,5,1968,9,7,1968,0,NA,-9,-9,0,0,0,1,1,"gml-2.1"
3300,-9,811,"CAM",20,5,1968,9,7,1968,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3300,-9,840,"PHI",20,5,1968,9,7,1968,0,1,2,-9,0,0,0,1,1,"gml-2.1"
3322,-9,255,"GMY",13,5,1876,13,5,1876,1,1,2,-9,0,0,1,2,1,"gml-2.1"
3322,-9,300,"AUH",13,5,1876,13,5,1876,1,1,2,-9,0,0,1,2,1,"gml-2.1"
3322,-9,365,"RUS",13,5,1876,13,5,1876,1,1,2,-9,0,0,1,2,1,"gml-2.1"
3322,-9,640,"TUR",13,5,1876,13,5,1876,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3323,-9,200,"UKG",-9,5,1876,-9,5,1876,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3323,-9,365,"RUS",-9,5,1876,-9,5,1876,0,1,2,-9,0,0,0,1,1,"gml-2.1"
3325,-9,365,"RUS",2,10,1902,2,10,1902,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3325,-9,640,"TUR",2,10,1902,2,10,1902,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3326,-9,300,"AUH",6,1,1853,16,3,1853,0,0,0,-9,-9,-9,0,1,1,"gml-2.1"
3326,-9,325,"ITA",6,1,1853,16,3,1853,1,0,0,-9,-9,-9,10,3,1,"gml-2.1"
3330,-9,220,"FRN",5,9,1911,5,9,1911,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3330,-9,325,"ITA",5,9,1911,5,9,1911,1,1,2,-9,0,0,7,3,1,"gml-2.1"
3340,-9,230,"SPN",14,3,1919,14,3,1919,1,0,0,-9,0,0,16,4,1,"gml-2.1"
3340,-9,255,"GMY",14,3,1919,14,3,1919,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3341,-9,255,"GMY",18,10,1914,20,10,1914,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3341,-9,360,"ROM",18,10,1914,20,10,1914,1,1,2,-9,0,0,15,4,1,"gml-2.1"
3343,-9,350,"GRC",1,8,1914,1,8,1914,1,0,0,-9,0,0,10,3,1,"gml-2.1"
3343,-9,355,"BUL",1,8,1914,1,8,1914,0,0,0,-9,0,0,0,1,1,"gml-2.1"
3344,-9,350,"GRC",16,8,1914,17,8,1914,0,0,0,-9,0,0,1,2,1,"gml-2.1"
3344,-9,640,"TUR",16,8,1914,17,8,1914,1,0,0,-9,0,0,7,3,1,"gml-2.1"
3345,-9,365,"RUS",10,2,1918,3,3,1918,0,0,0,-9,0,0,0,1,1,"gml-2.1"
