"dispnum3","incidnum3","stday","stmon","styear","endday","endmon","endyear","duration","tbi","fatality","fatalpre","action","hostlev","numa","revtype1","revtype2","version"
4022,4022007,22,3,1994,30,3,1994,9,-7,0,0,8,3,1,4,0,"gml-2.1"
4022,4022009,23,3,1994,23,3,1994,1,2,0,0,1,2,1,2,0,"gml-2.1"
4022,4022010,25,3,1994,25,3,1994,1,1,0,0,8,3,1,2,0,"gml-2.1"
4022,4022011,26,3,1994,26,3,1994,1,23,0,0,1,2,1,2,0,"gml-2.1"
4022,4022012,18,4,1994,18,4,1994,1,12,0,0,11,3,1,2,0,"gml-2.1"
4022,4022013,30,4,1994,30,4,1994,1,21,0,0,8,3,2,2,0,"gml-2.1"
4022,4022014,21,5,1994,23,5,1994,3,8,0,0,8,3,1,2,0,"gml-2.1"
4022,4022015,31,5,1994,17,6,1994,18,-9,0,0,8,3,1,4,0,"gml-2.1"
4022,4022016,-9,6,1994,-9,6,1994,-9,-9,0,0,8,3,2,2,0,"gml-2.1"
4022,4022017,-9,6,1994,-9,6,1994,-9,-9,0,0,8,3,1,2,0,"gml-2.1"
4022,4022018,6,6,1994,6,6,1994,1,3,0,0,11,3,2,2,0,"gml-2.1"
4022,4022019,9,6,1994,9,6,1994,1,1,0,0,4,2,1,2,0,"gml-2.1"
4022,4022020,10,6,1994,17,6,1994,8,-6,0,0,7,3,5,2,0,"gml-2.1"
4022,4022021,11,6,1994,11,6,1994,1,27,0,0,1,2,1,2,0,"gml-2.1"
4022,4022022,8,7,1994,23,7,1994,16,-9,0,0,8,3,1,4,0,"gml-2.1"
4022,4022023,-9,9,1994,-9,10,1994,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4022,4022024,2,11,1994,2,11,1994,1,153,0,0,7,3,1,2,0,"gml-2.1"
4022,4022025,4,4,1995,4,4,1995,1,15,0,0,8,3,1,2,0,"gml-2.1"
4022,4022026,19,4,1995,19,4,1995,1,4,0,0,12,3,1,1,0,"gml-2.1"
4022,4022027,23,4,1995,23,4,1995,1,-9,0,0,12,3,1,1,0,"gml-2.1"
4023,4023001,-9,1,1993,-9,1,1993,-9,-9,0,0,8,3,1,2,0,"gml-2.1"
4024,4024001,16,4,1994,28,4,1994,13,-9,0,0,7,3,1,1,0,"gml-2.1"
4025,4025001,8,1,1995,8,1,1995,1,-9,0,0,12,3,1,1,0,"gml-2.1"
4026,4026001,4,9,1996,6,9,1996,3,-9,0,0,7,3,1,1,0,"gml-2.1"
4027,4027001,-9,1,1995,-9,1,1995,-9,-9,0,0,15,4,1,1,0,"gml-2.1"
4027,4027002,22,2,1995,22,2,1995,1,31,0,0,7,3,1,1,0,"gml-2.1"
4027,4027003,25,3,1995,25,3,1995,1,49,0,0,15,4,1,1,0,"gml-2.1"
4027,4027004,13,5,1995,13,5,1995,1,0,0,0,7,3,1,1,0,"gml-2.1"
4027,4027005,13,5,1995,13,5,1995,1,-9,0,0,7,3,1,1,0,"gml-2.1"
4028,4028001,-9,12,1996,-9,12,1996,-9,-9,0,0,11,3,1,1,0,"gml-2.1"
4028,4028002,23,4,1997,-9,5,1997,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4028,4028003,25,4,1997,-9,5,1997,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4028,4028004,28,4,1997,28,4,1997,1,2,0,0,11,3,1,1,0,"gml-2.1"
4028,4028005,30,4,1997,-9,5,1997,-9,-9,0,0,8,3,1,1,0,"gml-2.1"
4028,4028006,30,4,1997,-9,5,1997,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4028,4028007,27,5,1997,-9,5,1997,-9,-9,0,0,15,4,1,1,0,"gml-2.1"
4028,4028008,-9,6,1997,-9,6,1997,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4028,4028009,20,6,1997,20,6,1997,1,-9,0,0,7,3,1,1,0,"gml-2.1"
4028,4028010,-9,7,1997,23,9,1997,-9,-9,0,0,15,4,1,2,0,"gml-2.1"
4029,4029001,-9,8,1993,-9,8,1993,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4030,4030001,-9,5,1994,-9,5,1994,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4030,4030002,-9,7,1994,-9,7,1994,-9,-9,0,0,13,4,1,1,0,"gml-2.1"
4030,4030003,2,7,1994,2,7,1994,1,-9,0,0,15,4,1,1,0,"gml-2.1"
4030,4030004,-9,8,1994,-9,8,1994,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4031,4031001,7,3,1995,16,4,1995,41,-40,0,0,7,3,1,2,0,"gml-2.1"
4031,4031002,7,3,1995,16,4,1995,41,-39,0,0,7,3,1,2,0,"gml-2.1"
4031,4031003,8,3,1995,8,3,1995,1,1,0,0,1,2,1,2,0,"gml-2.1"
4031,4031004,9,3,1995,17,3,1995,9,-8,0,0,15,4,1,1,0,"gml-2.1"
4031,4031005,9,3,1995,9,3,1995,1,0,0,0,16,4,1,1,0,"gml-2.1"
4031,4031006,9,3,1995,16,3,1995,8,-2,0,0,15,4,1,2,0,"gml-2.1"
4031,4031007,14,3,1995,14,3,1995,1,1,0,0,1,2,1,2,0,"gml-2.1"
4031,4031008,15,3,1995,15,3,1995,1,11,0,0,1,2,1,2,0,"gml-2.1"
4031,4031009,26,3,1995,26,3,1995,1,0,0,0,16,4,1,2,0,"gml-2.1"
4031,4031010,26,3,1995,28,3,1995,3,-1,0,0,7,3,1,1,0,"gml-2.1"
4031,4031011,27,3,1995,16,4,1995,21,-19,0,0,7,3,1,1,0,"gml-2.1"
4031,4031013,28,3,1995,28,3,1995,1,15,0,0,1,2,1,2,0,"gml-2.1"
4031,4031015,12,4,1995,16,4,1995,5,-9,0,0,7,3,1,1,0,"gml-2.1"
4032,4032001,30,1,1993,30,1,1993,1,1,0,0,1,2,1,4,0,"gml-2.1"
4032,4032002,31,1,1993,31,1,1993,1,-9,0,0,1,2,1,4,0,"gml-2.1"
4035,4035001,-9,6,1994,-9,6,1994,-9,-9,0,0,12,3,1,1,0,"gml-2.1"
4035,4035002,11,9,1994,30,9,1994,20,45,0,0,7,3,1,2,0,"gml-2.1"
4035,4035003,14,11,1994,14,11,1994,1,-9,0,0,8,3,1,4,0,"gml-2.1"
4038,4038001,22,1,1993,22,1,1993,1,76,0,0,1,2,1,1,0,"gml-2.1"
4038,4038002,8,4,1993,8,4,1993,1,3,1,1,16,4,1,1,0,"gml-2.1"
4038,4038003,11,4,1993,11,4,1993,1,-9,0,0,16,4,1,1,0,"gml-2.1"
4039,4039001,14,10,1993,14,10,1993,1,-9,0,0,16,4,1,1,0,"gml-2.1"
4040,4040001,8,6,1994,8,6,1994,1,-9,0,0,1,2,1,1,0,"gml-2.1"
4040,4040002,-9,9,1994,-9,9,1994,-9,-9,0,0,4,2,1,2,1,"gml-2.1"
4040,4040003,18,9,1994,18,9,1994,1,1,0,0,16,4,1,2,1,"gml-2.1"
4040,4040004,19,9,1994,19,9,1994,1,30,0,0,4,2,1,2,1,"gml-2.1"
4040,4040005,19,10,1994,23,10,1994,5,-3,0,0,8,3,1,2,1,"gml-2.1"
4040,4040006,20,10,1994,24,10,1994,5,17,0,0,4,2,1,2,1,"gml-2.1"
4040,4040007,10,11,1994,20,11,1994,11,-8,0,0,7,3,1,1,2,"gml-2.1"
4040,4040008,12,11,1994,30,11,1994,19,-13,0,0,10,3,1,1,2,"gml-2.1"
4040,4040009,17,11,1994,17,11,1994,1,83,0,0,7,3,1,2,1,"gml-2.1"
4040,4040010,8,2,1995,8,2,1995,1,0,0,0,7,3,1,4,0,"gml-2.1"
4040,4040011,8,2,1995,8,2,1995,1,120,0,0,12,3,1,2,1,"gml-2.1"
4040,4040013,8,6,1995,8,6,1995,1,-9,0,0,7,3,1,0,0,"gml-2.1"
4041,4041001,10,4,1994,10,4,1994,1,-9,1,2,16,4,1,1,0,"gml-2.1"
4041,4041002,-9,7,1994,-9,7,1994,-9,-9,0,0,17,4,1,2,0,"gml-2.1"
4041,4041003,8,9,1994,8,9,1994,1,-9,0,0,11,3,1,2,0,"gml-2.1"
4042,4042001,26,11,1993,-9,7,1994,-9,-9,0,0,15,4,1,1,2,"gml-2.1"
4042,4042002,30,3,1994,30,3,1994,1,66,0,0,7,3,1,1,0,"gml-2.1"
4042,4042003,4,6,1994,4,6,1994,1,72,0,0,7,3,1,1,0,"gml-2.1"
4042,4042004,15,8,1994,15,8,1994,1,0,0,0,15,4,1,1,2,"gml-2.1"
4042,4042005,15,8,1994,15,8,1994,1,50,0,0,16,4,1,1,2,"gml-2.1"
4042,4042006,4,10,1994,4,10,1994,1,170,0,0,16,4,1,1,2,"gml-2.1"
4042,4042007,23,3,1995,23,3,1995,1,0,0,0,7,3,1,4,0,"gml-2.1"
4042,4042008,23,3,1995,23,3,1995,1,12,0,0,12,3,1,1,0,"gml-2.1"
4042,4042009,4,4,1995,4,4,1995,1,2,0,0,7,3,1,1,0,"gml-2.1"
4042,4042010,6,4,1995,6,4,1995,1,34,0,0,7,3,1,1,2,"gml-2.1"
4042,4042011,10,5,1995,11,5,1995,2,13,0,0,7,3,1,1,2,"gml-2.1"
4042,4042012,24,5,1995,24,5,1995,1,126,0,0,7,3,1,1,2,"gml-2.1"
4042,4042013,27,9,1995,-9,9,1995,-9,-9,0,0,15,4,1,1,2,"gml-2.1"
4043,4043001,1,7,1993,1,7,1993,1,-9,0,0,1,2,1,2,0,"gml-2.1"
4043,4043002,-9,7,1993,-9,8,1993,-9,-9,0,0,12,3,1,2,1,"gml-2.1"
4043,4043003,6,8,1993,6,8,1993,1,7,1,1,16,4,1,2,1,"gml-2.1"
4043,4043004,13,8,1993,13,8,1993,1,3,0,0,12,3,1,2,1,"gml-2.1"
4043,4043005,16,8,1993,16,8,1993,1,112,1,1,16,4,1,2,1,"gml-2.1"
4043,4043006,6,12,1993,-9,12,1993,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4043,4043007,5,3,1994,5,3,1994,1,32,0,0,16,4,1,1,0,"gml-2.1"
4043,4043008,6,4,1994,6,4,1994,1,127,0,0,11,3,1,1,0,"gml-2.1"
4043,4043009,11,8,1994,11,8,1994,1,0,0,0,12,3,1,2,0,"gml-2.1"
4043,4043010,11,8,1994,14,8,1994,4,-9,0,0,15,4,1,2,0,"gml-2.1"
4045,4045001,-9,3,1995,-9,3,1995,-9,-9,0,0,7,3,1,4,0,"gml-2.1"
4046,4046001,23,4,1994,28,4,1994,6,-5,0,0,7,3,1,2,0,"gml-2.1"
4046,4046002,23,4,1994,28,4,1994,6,-9,0,0,7,3,1,2,0,"gml-2.1"
4046,4046003,-9,5,1994,-9,5,1994,-9,-9,0,0,12,3,1,2,0,"gml-2.1"
4046,4046004,4,5,1994,5,5,1994,2,-9,0,0,11,3,1,2,0,"gml-2.1"
4046,4046005,-9,6,1994,-9,6,1994,-9,-9,0,0,1,2,1,1,0,"gml-2.1"
4046,4046006,13,6,1994,13,6,1994,1,-9,0,0,11,3,1,1,0,"gml-2.1"
4048,4048001,26,1,1993,-9,1,1993,-9,-9,0,0,7,3,1,4,0,"gml-2.1"
4050,4050001,8,4,1994,8,4,1994,1,1,0,0,7,3,1,4,0,"gml-2.1"
4050,4050002,9,4,1994,10,4,1994,2,-1,0,0,7,3,1,4,0,"gml-2.1"
4050,4050003,9,4,1994,10,4,1994,2,0,0,0,7,3,1,4,0,"gml-2.1"
4050,4050004,10,4,1994,-9,4,1994,-9,-9,0,0,15,4,1,4,0,"gml-2.1"
4051,4051001,15,2,1993,-9,2,1993,-9,-9,0,0,7,3,1,1,2,"gml-2.1"
4052,4052001,9,6,1993,12,6,1993,4,-9,0,0,15,4,1,4,0,"gml-2.1"
4054,4054001,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,"gml-2.1"
4054,4054002,-9,4,1993,-9,4,1993,-9,-9,0,0,1,2,2,1,0,"gml-2.1"
4054,4054003,8,4,1993,8,4,1993,1,51,0,0,1,2,1,2,0,"gml-2.1"
4054,4054004,29,5,1993,29,5,1993,1,-9,0,0,11,3,2,1,0,"gml-2.1"
4054,4054005,-9,7,1993,-9,7,1993,-9,-9,-9,-9,16,4,1,2,0,"gml-2.1"
4054,4054006,12,7,1993,22,7,1993,11,-9,-9,-9,16,4,1,2,1,"gml-2.1"
4054,4054007,13,7,1993,13,7,1993,1,0,1,-9,17,4,1,2,0,"gml-2.1"
4054,4054008,13,7,1993,13,7,1993,1,4,1,-9,17,4,1,2,0,"gml-2.1"
4054,4054009,17,7,1993,18,7,1993,2,-1,-9,-9,16,4,1,2,0,"gml-2.1"
4054,4054010,17,7,1993,18,7,1993,2,10,0,0,11,3,1,2,1,"gml-2.1"
4054,4054011,28,7,1993,4,8,1993,8,-7,-9,-9,16,4,1,2,1,"gml-2.1"
4054,4054012,28,7,1993,28,7,1993,1,0,-9,-9,16,4,1,2,0,"gml-2.1"
4054,4054013,28,7,1993,28,7,1993,1,3,0,0,1,2,1,2,1,"gml-2.1"
4054,4054015,31,7,1993,1,8,1993,2,2,-9,-9,16,4,1,2,0,"gml-2.1"
4054,4054016,3,8,1993,3,8,1993,1,4,-9,-9,16,4,1,2,0,"gml-2.1"
4054,4054018,7,8,1993,7,8,1993,1,0,0,0,1,2,6,2,0,"gml-2.1"
4054,4054019,7,8,1993,7,8,1993,1,6,0,0,11,3,4,2,0,"gml-2.1"
4054,4054020,13,8,1993,13,8,1993,1,55,0,0,4,2,1,2,0,"gml-2.1"
4054,4054021,7,10,1993,7,10,1993,1,137,0,0,1,2,5,2,0,"gml-2.1"
4054,4054022,21,2,1994,21,2,1994,1,0,0,0,1,2,1,2,0,"gml-2.1"
4054,4054023,21,2,1994,21,2,1994,1,-9,0,0,1,2,1,2,0,"gml-2.1"
4055,4055001,31,12,1994,1,1,1995,2,8,0,0,16,4,1,4,0,"gml-2.1"
4055,4055002,9,1,1995,9,1,1995,1,90,0,0,16,4,1,4,0,"gml-2.1"
4055,4055003,9,4,1995,11,4,1995,3,-1,0,0,16,4,1,4,0,"gml-2.1"
4055,4055004,10,4,1995,10,4,1995,1,3,0,0,8,3,1,4,0,"gml-2.1"
4055,4055005,13,4,1995,13,4,1995,1,7,0,0,16,4,1,4,0,"gml-2.1"
4055,4055006,20,4,1995,20,4,1995,1,2,0,0,16,4,1,4,0,"gml-2.1"
4055,4055007,22,4,1995,22,4,1995,1,-9,0,0,16,4,1,4,0,"gml-2.1"
4055,4055008,-9,5,1995,-9,5,1995,-9,-9,0,0,11,3,1,4,0,"gml-2.1"
4058,4058001,26,6,1993,26,6,1993,1,-9,1,1,17,4,1,1,0,"gml-2.1"
4060,4060001,25,3,1995,25,3,1995,1,-9,0,0,7,3,1,1,0,"gml-2.1"
4061,4061001,21,8,1995,21,8,1995,1,0,0,0,7,3,1,1,0,"gml-2.1"
4061,4061002,21,8,1995,21,8,1995,1,-9,0,0,7,3,1,1,0,"gml-2.1"
4062,4062001,-9,7,1996,-9,7,1996,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4063,4063001,2,9,1996,19,9,1996,18,-9,0,0,7,3,1,1,0,"gml-2.1"
4063,4063002,-9,9,1996,-9,9,1996,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4064,4064001,-9,7,1995,-9,7,1995,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4064,4064002,11,7,1995,12,7,1995,2,4,0,0,7,3,1,1,0,"gml-2.1"
4064,4064003,16,7,1995,17,7,1995,2,2,0,0,7,3,1,1,0,"gml-2.1"
4064,4064004,19,7,1995,28,7,1995,10,-7,0,0,8,3,1,2,0,"gml-2.1"
4064,4064005,21,7,1995,28,7,1995,8,-9,0,0,7,3,1,2,0,"gml-2.1"
4064,4064006,-9,8,1995,-9,8,1995,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4064,4064007,15,8,1995,25,8,1995,11,-10,0,0,7,3,1,2,0,"gml-2.1"
4064,4064008,15,8,1995,15,8,1995,1,-9,0,0,8,3,1,2,0,"gml-2.1"
4064,4064009,-9,9,1995,-9,9,1995,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4064,4064010,21,10,1995,21,10,1995,1,33,0,0,1,2,1,2,0,"gml-2.1"
4064,4064011,23,11,1995,23,11,1995,1,0,0,0,7,3,1,2,0,"gml-2.1"
4064,4064012,23,11,1995,23,11,1995,1,8,0,0,8,3,1,2,0,"gml-2.1"
4064,4064013,1,12,1995,1,12,1995,1,18,0,0,1,2,1,2,0,"gml-2.1"
4064,4064014,19,12,1995,19,12,1995,1,-9,0,0,7,3,1,1,2,"gml-2.1"
4064,4064015,-9,2,1996,-9,2,1996,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4064,4064016,13,2,1996,-9,2,1996,-9,-9,0,0,8,3,1,2,0,"gml-2.1"
4064,4064017,13,2,1996,13,2,1996,1,-9,0,0,8,3,1,2,0,"gml-2.1"
4064,4064018,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4064,4064019,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4064,4064021,8,3,1996,25,3,1996,18,-17,0,0,8,3,1,2,0,"gml-2.1"
4064,4064022,8,3,1996,25,3,1996,18,-15,0,0,7,3,1,2,0,"gml-2.1"
4064,4064023,10,3,1996,28,3,1996,19,-9,0,0,7,3,1,2,0,"gml-2.1"
4065,4065001,23,8,1994,23,8,1994,1,0,0,0,7,3,1,2,0,"gml-2.1"
4065,4065002,23,8,1994,23,8,1994,1,-9,0,0,7,3,1,2,0,"gml-2.1"
4065,4065003,-9,10,1994,-9,10,1994,-9,-9,0,0,7,3,1,4,0,"gml-2.1"
4066,4066001,1,2,1993,4,2,1993,4,-9,0,0,8,3,1,2,0,"gml-2.1"
4067,4067001,18,2,1993,18,2,1993,1,-9,1,1,17,4,1,4,0,"gml-2.1"
4068,4068001,26,7,1995,-9,7,1995,-9,-9,0,0,14,4,1,1,0,"gml-2.1"
4069,4069001,31,3,1993,7,4,1993,8,-9,0,0,15,4,1,4,0,"gml-2.1"
4071,4071001,23,10,1994,-9,11,1994,-9,-9,0,0,11,3,1,4,0,"gml-2.1"
4072,4072001,13,3,1993,13,3,1993,1,37,0,0,16,4,1,2,0,"gml-2.1"
4072,4072002,19,4,1993,20,4,1993,2,24,0,0,16,4,1,2,0,"gml-2.1"
4072,4072003,14,5,1993,14,5,1993,1,11,0,0,16,4,1,2,0,"gml-2.1"
4072,4072004,25,5,1993,25,5,1993,1,0,-9,-9,16,4,1,2,0,"gml-2.1"
4072,4072005,25,5,1993,25,5,1993,1,-9,0,0,16,4,1,2,0,"gml-2.1"
4072,4072006,-9,6,1993,-9,6,1993,-9,-9,0,0,12,3,1,0,0,"gml-2.1"
4072,4072007,24,6,1993,-9,6,1993,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4072,4072008,21,7,1993,25,7,1993,5,-9,-9,-9,16,4,1,2,0,"gml-2.1"
4073,4073001,11,3,1993,11,3,1993,1,-9,0,0,1,2,1,2,0,"gml-2.1"
4075,4075001,5,3,1993,5,3,1993,1,30,-9,-9,17,4,1,2,1,"gml-2.1"
4075,4075002,4,4,1993,5,4,1993,2,-9,0,0,12,4,1,2,1,"gml-2.1"
4075,4075003,-9,4,1993,-9,4,1993,-9,-9,-9,-9,17,4,1,2,1,"gml-2.1"
4076,4076001,1,6,1996,2,6,1996,2,-9,-9,-9,16,4,1,2,1,"gml-2.1"
4076,4076002,-9,7,1996,-9,7,1996,-9,-9,0,0,12,3,1,2,1,"gml-2.1"
4076,4076003,-9,7,1996,-9,7,1996,-9,-9,-9,-9,16,4,1,2,1,"gml-2.1"
4076,4076004,20,11,1996,29,11,1996,10,-9,0,0,12,3,1,2,1,"gml-2.1"
4078,4078001,5,8,1994,6,8,1994,2,129,0,0,15,4,1,2,0,"gml-2.1"
4078,4078002,13,12,1994,13,12,1994,1,39,0,0,12,3,1,4,0,"gml-2.1"
4078,4078003,21,1,1995,23,1,1995,3,0,-9,-9,16,4,1,2,0,"gml-2.1"
4078,4078004,23,1,1995,26,1,1995,4,4,0,0,8,3,1,4,0,"gml-2.1"
4078,4078005,30,1,1995,30,1,1995,1,94,-9,-9,16,4,1,2,0,"gml-2.1"
4078,4078006,4,5,1995,4,5,1995,1,97,0,0,1,2,1,4,2,"gml-2.1"
4078,4078007,9,8,1995,12,8,1995,4,15,0,0,16,4,1,4,0,"gml-2.1"
4078,4078008,27,8,1995,28,8,1995,2,72,-9,-9,16,4,1,4,0,"gml-2.1"
4078,4078009,8,11,1995,8,11,1995,1,6,0,0,10,3,1,4,0,"gml-2.1"
4078,4078010,14,11,1995,14,11,1995,1,-9,0,0,7,3,1,2,0,"gml-2.1"
4078,4078011,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,4,0,"gml-2.1"
4078,4078012,-9,12,1995,-9,12,1995,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4078,4078013,-9,12,1995,-9,12,1995,-9,-9,0,0,16,4,1,4,0,"gml-2.1"
4078,4078014,5,12,1995,5,12,1995,1,33,0,0,1,2,1,4,2,"gml-2.1"
4078,4078015,7,1,1996,21,1,1996,15,11,0,0,16,4,1,4,2,"gml-2.1"
4078,4078016,1,2,1996,23,2,1996,23,45,-9,-9,16,4,1,4,2,"gml-2.1"
4078,4078017,8,4,1996,10,4,1996,3,50,0,0,16,4,1,4,2,"gml-2.1"
4078,4078018,30,5,1996,1,6,1996,3,4,-9,-9,17,4,1,4,0,"gml-2.1"
4078,4078019,5,6,1996,5,6,1996,1,109,0,0,1,2,1,4,2,"gml-2.1"
4078,4078020,22,9,1996,22,9,1996,1,-9,-9,-9,16,4,1,2,0,"gml-2.1"
4078,4078021,-9,1,1997,-9,1,1997,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4078,4078022,8,1,1997,8,1,1997,1,26,0,0,12,3,1,2,0,"gml-2.1"
4078,4078023,3,2,1997,3,2,1997,1,0,0,0,12,3,1,0,0,"gml-2.1"
4078,4078024,3,2,1997,3,2,1997,1,26,0,0,16,4,1,0,0,"gml-2.1"
4078,4078025,1,3,1997,1,3,1997,1,8,-9,-9,16,4,1,0,0,"gml-2.1"
4078,4078026,9,3,1997,9,3,1997,1,6,0,0,17,4,1,2,0,"gml-2.1"
4078,4078027,15,3,1997,15,3,1997,1,-9,0,0,10,3,1,0,0,"gml-2.1"
4078,4078028,-9,4,1997,14,4,1997,-9,-3,0,0,12,3,1,0,0,"gml-2.1"
4078,4078029,11,4,1997,14,4,1997,4,0,-9,-9,16,4,1,2,0,"gml-2.1"
4078,4078030,14,4,1997,14,4,1997,1,-9,-9,-9,17,4,1,0,0,"gml-2.1"
4079,4079001,8,3,1994,8,3,1994,1,0,1,15,17,4,1,4,0,"gml-2.1"
4079,4079002,8,3,1994,8,3,1994,1,-9,1,19,17,4,1,4,0,"gml-2.1"
4079,4079003,-9,7,1994,-9,7,1994,-9,-9,-9,-9,17,4,1,4,1,"gml-2.1"
4079,4079004,-9,7,1994,-9,7,1994,-9,-9,1,5,16,4,1,1,0,"gml-2.1"
4079,4079005,-9,12,1995,-9,12,1995,-9,-9,-9,-9,17,4,1,2,1,"gml-2.1"
4079,4079006,27,12,1995,27,12,1995,1,1,-9,-9,17,4,1,2,0,"gml-2.1"
4079,4079007,28,12,1995,-9,6,1996,-9,-9,0,0,14,4,1,2,0,"gml-2.1"
4079,4079008,1,1,1996,-9,7,1996,-9,-9,0,0,14,4,1,2,0,"gml-2.1"
4079,4079009,11,1,1996,-9,7,1996,-9,-9,0,0,14,4,1,2,0,"gml-2.1"
4079,4079010,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4079,4079011,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4079,4079012,24,3,1996,24,3,1996,1,0,0,0,16,4,1,2,0,"gml-2.1"
4079,4079013,24,3,1996,24,3,1996,1,-9,-9,-9,16,4,1,2,0,"gml-2.1"
4081,4081001,-9,11,1994,-9,12,1994,-9,-9,0,0,11,3,1,3,0,"gml-2.1"
4082,4082001,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,1,0,"gml-2.1"
4082,4082002,-9,4,1996,-9,4,1996,-9,-9,0,0,16,4,1,1,0,"gml-2.1"
4083,4083001,-9,3,1995,-9,3,1995,-9,-9,0,0,12,3,1,4,2,"gml-2.1"
4083,4083002,22,3,1995,-9,3,1995,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4084,4084001,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4085,4085001,28,5,1993,28,5,1993,1,-9,0,0,17,4,1,2,0,"gml-2.1"
4086,4086001,23,1,1996,23,1,1996,1,-9,0,0,15,4,1,4,0,"gml-2.1"
4087,4087002,-9,12,1994,-9,12,1994,-9,-9,0,0,11,3,1,1,0,"gml-2.1"
4087,4087003,17,12,1994,17,12,1994,1,-9,1,1,16,4,1,1,0,"gml-2.1"
4087,4087004,-9,5,1995,-9,5,1995,-9,-9,0,0,12,3,1,1,0,"gml-2.1"
4087,4087005,30,5,1995,30,5,1995,1,-9,0,0,16,4,1,1,0,"gml-2.1"
4087,4087006,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,1,0,"gml-2.1"
4087,4087007,7,12,1995,-9,4,1996,-9,-9,0,0,8,3,1,2,0,"gml-2.1"
4087,4087008,9,2,1996,19,2,1996,11,46,0,0,7,3,2,2,0,"gml-2.1"
4087,4087009,5,4,1996,5,4,1996,1,0,0,0,8,3,1,2,0,"gml-2.1"
4087,4087010,5,4,1996,7,4,1996,3,40,0,0,7,3,1,2,0,"gml-2.1"
4087,4087011,17,5,1996,17,5,1996,1,6,0,0,12,3,1,2,4,"gml-2.1"
4087,4087012,23,5,1996,23,5,1996,1,0,0,0,12,3,1,4,0,"gml-2.1"
4087,4087013,23,5,1996,23,5,1996,1,22,0,0,7,3,1,4,0,"gml-2.1"
4087,4087014,14,6,1996,14,6,1996,1,0,0,0,12,3,1,4,0,"gml-2.1"
4087,4087015,14,6,1996,14,6,1996,1,112,0,0,8,3,1,4,0,"gml-2.1"
4087,4087016,4,10,1996,4,10,1996,1,0,0,0,7,3,1,4,0,"gml-2.1"
4087,4087017,4,10,1996,4,10,1996,1,156,0,0,7,3,1,4,0,"gml-2.1"
4087,4087018,9,3,1997,9,3,1997,1,0,0,0,8,3,1,1,0,"gml-2.1"
4087,4087019,9,3,1997,9,3,1997,1,16,0,0,12,3,1,1,0,"gml-2.1"
4087,4087020,25,3,1997,25,3,1997,1,16,0,0,7,3,1,1,0,"gml-2.1"
4087,4087021,10,4,1997,10,4,1997,1,0,0,0,7,3,1,1,0,"gml-2.1"
4087,4087022,10,4,1997,10,4,1997,1,56,0,0,12,3,1,1,0,"gml-2.1"
4087,4087023,5,6,1997,5,6,1997,1,-9,0,0,17,4,1,1,0,"gml-2.1"
4087,4087024,-9,7,1997,-9,7,1997,-9,-9,0,0,11,3,1,1,0,"gml-2.1"
4087,4087025,16,7,1997,16,7,1997,1,0,-9,-9,17,4,1,1,0,"gml-2.1"
4087,4087026,16,7,1997,-9,7,1997,-9,-9,0,0,8,3,1,1,0,"gml-2.1"
4087,4087027,9,9,1997,9,9,1997,1,0,1,1,16,4,1,1,0,"gml-2.1"
4087,4087028,9,9,1997,9,9,1997,1,169,0,0,12,3,1,1,0,"gml-2.1"
4087,4087029,25,2,1998,25,2,1998,1,7,0,0,7,3,1,1,0,"gml-2.1"
4087,4087030,4,3,1998,4,3,1998,1,9,0,0,7,3,1,4,0,"gml-2.1"
4087,4087031,13,3,1998,13,3,1998,1,0,0,0,7,3,1,1,0,"gml-2.1"
